old_product_code,historical_period,total_monthly_sales,market_region
ART-1463-MID-L,2024-05,4650,Europe
ART-1041-NAV-M,2023-06,3865,Asia
ART-1385-OLI-M,2023-12,1635,Asia
ART-1268-OLI-XS,2023-12,4930,North America
ART-1190-OLI-L,2024-10,3387,North America
ART-1287-MID-XS,2023-08,2707,North America
ART-1349-CLA-XL,2024-08,3960,Asia
ART-1110-NAV-XL,2023-11,4557,North America
ART-1102-OLI-XS,2023-09,2867,Asia
ART-1259-OLI-M,2023-05,3897,North America
ART-1066-CLA-S,2024-12,3357,Europe
ART-1440-CLA-XS,2023-09,2678,Europe
ART-1423-OLI-XL,2023-09,4327,North America
ART-1203-CLA-XS,2024-12,1839,Asia
ART-1340-MID-L,2024-10,2508,Europe
ART-1132-MID-XS,2024-01,3830,North America
ART-1348-MID-XL,2023-05,4307,Asia
ART-1114-NAV-XL,2024-02,2045,North America
ART-1236-OLI-M,2023-12,2946,North America
ART-1212-CLA-XS,2023-06,2049,Europe
ART-1312-MID-S,2023-06,2695,Asia
ART-1248-MID-M,2024-07,2784,North America
ART-1388-OLI-M,2025-01,1970,North America
ART-1046-OLI-XS,2023-10,1949,Europe
ART-1015-OLI-XL,2024-02,1436,Europe
ART-1076-OLI-L,2024-10,1351,North America
ART-1083-NAV-XS,2024-12,1537,North America
ART-1121-NAV-L,2024-09,3175,North America
ART-1065-CLA-S,2024-10,2898,Asia
ART-1061-OLI-S,2023-06,2984,Asia
ART-1194-MID-M,2024-06,1131,Asia
ART-1293-OLI-M,2024-03,2076,Asia
ART-1200-OLI-M,2024-03,4825,Asia
ART-1026-OLI-L,2023-06,4933,Europe
ART-1439-NAV-L,2024-12,1981,North America
ART-1386-MID-L,2023-06,2363,Asia
ART-1215-MID-S,2023-10,4513,Asia
ART-1137-MID-L,2023-08,2403,Asia
ART-1028-OLI-XL,2025-01,1760,North America
ART-1307-CLA-M,2023-09,2028,Asia
ART-1175-CLA-L,2024-04,3191,Europe
ART-1037-NAV-M,2024-08,2354,Europe
ART-1196-OLI-L,2024-03,1132,Europe
ART-1275-CLA-M,2024-09,1507,North America
ART-1254-CLA-XS,2025-01,3426,Asia
ART-1010-MID-XS,2023-10,2642,Asia
ART-1067-NAV-XS,2024-03,1615,Europe
ART-1205-NAV-XS,2023-06,3027,North America
ART-1038-CLA-XS,2024-02,3113,North America
ART-1326-OLI-M,2024-09,1160,Asia
ART-1444-OLI-S,2024-01,3746,Asia
ART-1351-MID-XS,2024-10,3251,North America
ART-1040-CLA-L,2023-07,2220,Asia
ART-1225-MID-M,2025-01,4696,Asia
ART-1303-CLA-M,2024-08,2214,Asia
ART-1212-NAV-XS,2025-01,3258,North America
ART-1106-OLI-XS,2024-05,2427,Asia
ART-1353-CLA-S,2023-11,4008,North America
ART-1089-OLI-L,2024-10,4983,Europe
ART-1266-OLI-XL,2024-02,1803,North America
ART-1415-MID-L,2024-10,3881,North America
ART-1230-NAV-XS,2023-05,2306,North America
ART-1148-MID-XS,2023-06,1648,Europe
ART-1342-OLI-XS,2023-10,3997,Europe
ART-1444-OLI-XL,2023-11,4333,Europe
ART-1354-OLI-XS,2024-06,2756,Europe
ART-1139-CLA-S,2024-06,1903,Europe
ART-1135-CLA-L,2024-10,1756,North America
ART-1117-NAV-L,2023-05,2895,North America
ART-1220-NAV-XS,2024-12,4601,North America
ART-1104-OLI-L,2023-07,3751,North America
ART-1276-CLA-L,2024-06,3357,Asia
ART-1438-NAV-L,2024-02,4670,Asia
ART-1130-NAV-XS,2024-04,4939,Asia
ART-1004-MID-M,2024-03,3574,Asia
ART-1407-OLI-XL,2024-09,4590,North America
ART-1419-NAV-XS,2023-07,2874,Asia
ART-1456-CLA-XS,2023-09,3505,Europe
ART-1243-NAV-L,2023-08,4425,North America
ART-1223-CLA-M,2025-01,4641,North America
ART-1143-CLA-XL,2023-07,1472,Asia
ART-1374-OLI-XL,2023-11,2813,Asia
ART-1032-CLA-S,2024-12,4752,North America
ART-1044-CLA-XS,2024-04,3362,Asia
ART-1398-OLI-L,2023-11,4144,Asia
ART-1172-MID-S,2024-03,3922,Europe
ART-1076-NAV-XS,2024-12,4616,Europe
ART-1277-OLI-M,2024-05,3580,Europe
ART-1230-OLI-XS,2025-02,3854,Asia
ART-1118-MID-XL,2024-01,1114,North America
ART-1331-CLA-XS,2024-10,4079,North America
ART-1318-NAV-XS,2024-05,1926,Asia
ART-1236-NAV-S,2024-08,4638,North America
ART-1077-MID-XS,2023-12,3374,North America
ART-1152-MID-S,2023-09,3159,Europe
ART-1200-NAV-XS,2023-05,4310,Asia
ART-1021-MID-M,2024-01,4574,Asia
ART-1112-OLI-L,2023-10,4723,Asia
ART-1255-OLI-M,2023-10,3753,North America
ART-1428-OLI-M,2024-12,4546,Europe
ART-1341-MID-S,2023-11,4079,Asia
ART-1482-NAV-XS,2024-08,2163,Asia
ART-1495-MID-M,2024-12,2686,Asia
ART-1095-NAV-S,2024-08,2019,Asia
ART-1447-NAV-L,2024-05,2726,North America
ART-1413-NAV-L,2024-03,2412,Europe
ART-1017-MID-XS,2024-02,4530,North America
ART-1243-OLI-L,2024-04,3579,Asia
ART-1188-NAV-XL,2023-07,4581,Asia
ART-1360-MID-XL,2024-08,4727,Asia
ART-1239-MID-L,2023-06,1218,Europe
ART-1103-MID-XS,2024-01,1784,Europe
ART-1028-NAV-XL,2024-10,4114,Asia
ART-1368-CLA-L,2024-11,4707,Europe
ART-1030-OLI-M,2024-04,2563,Europe
ART-1462-NAV-XL,2025-01,2425,North America
ART-1095-NAV-L,2024-04,1171,Asia
ART-1161-CLA-M,2023-09,4914,Asia
ART-1256-NAV-S,2023-10,4776,Europe
ART-1310-NAV-XS,2024-06,3269,North America
ART-1029-NAV-XL,2024-03,3323,Europe
ART-1153-CLA-S,2024-02,1308,Asia
ART-1446-MID-XL,2023-05,2566,Europe
ART-1460-MID-M,2023-09,1104,Asia
ART-1206-MID-XL,2023-06,1708,Europe
ART-1103-NAV-S,2024-10,1821,North America
ART-1482-OLI-XL,2024-10,1576,Europe
ART-1312-NAV-S,2024-11,3071,Europe
ART-1412-NAV-M,2024-02,2964,Asia
ART-1447-MID-M,2024-02,1832,Europe
ART-1474-CLA-XS,2024-05,2004,North America
ART-1278-CLA-XS,2024-12,1833,Europe
ART-1021-CLA-L,2024-10,3679,North America
ART-1329-NAV-S,2024-03,3030,Asia
ART-1127-CLA-XL,2024-11,4352,Europe
ART-1414-OLI-S,2024-08,3568,North America
ART-1465-MID-M,2024-03,4798,Asia
ART-1469-NAV-M,2023-09,4375,Asia
ART-1437-OLI-L,2023-10,3269,Europe
ART-1389-NAV-XS,2023-10,3911,Asia
ART-1499-OLI-XL,2024-03,2159,Europe
ART-1201-NAV-M,2023-08,2677,Europe
ART-1368-OLI-M,2023-06,3428,Europe
ART-1297-CLA-S,2024-09,3444,Europe
ART-1358-NAV-L,2024-03,4722,North America
ART-1189-OLI-S,2024-03,4944,Europe
ART-1030-NAV-XS,2024-08,3380,Europe
ART-1019-CLA-S,2024-04,2902,Asia
ART-1338-MID-XL,2024-03,3839,North America
ART-1107-CLA-M,2024-12,4352,North America
ART-1071-MID-M,2023-06,4852,North America
ART-1279-OLI-XL,2023-12,2757,North America
ART-1390-CLA-XL,2024-10,4980,Europe
ART-1356-MID-XL,2024-03,3111,Europe
ART-1382-OLI-XS,2024-08,4569,Europe
ART-1128-MID-M,2024-03,1241,Asia
ART-1450-CLA-XS,2024-04,2567,Asia
ART-1337-MID-S,2024-12,1690,North America
ART-1116-OLI-M,2023-07,4416,Asia
ART-1313-MID-S,2024-10,2323,Asia
ART-1087-MID-L,2024-07,3025,Asia
ART-1239-OLI-XS,2024-09,2914,Europe
ART-1030-NAV-M,2023-12,3220,Europe
ART-1058-OLI-XS,2023-08,1957,North America
ART-1291-MID-M,2023-08,4080,Europe
ART-1303-OLI-XS,2024-08,3312,Europe
ART-1392-MID-XS,2024-06,3649,North America
ART-1434-MID-M,2023-11,4329,North America
ART-1347-MID-M,2023-12,4151,Asia
ART-1105-CLA-L,2023-08,3651,North America
ART-1301-OLI-S,2024-08,4419,Europe
ART-1250-OLI-L,2024-01,3550,Asia
ART-1334-NAV-M,2025-01,1750,North America
ART-1417-CLA-L,2024-02,3682,North America
ART-1335-OLI-M,2023-12,4664,Europe
ART-1013-NAV-M,2025-01,1289,Europe
ART-1388-NAV-S,2023-07,4253,North America
ART-1446-OLI-M,2024-04,2202,North America
ART-1292-NAV-S,2024-06,1626,North America
ART-1450-MID-XL,2025-01,2078,North America
ART-1419-CLA-XS,2024-02,3927,Asia
ART-1256-CLA-XL,2024-10,1035,Asia
ART-1322-NAV-XL,2023-05,2720,Asia
ART-1004-OLI-S,2023-12,1994,Asia
ART-1220-CLA-L,2023-09,1851,Europe
ART-1048-MID-S,2024-09,3349,Europe
ART-1163-OLI-XS,2023-07,3753,North America
ART-1426-MID-S,2023-08,4792,North America
ART-1478-MID-XL,2024-05,4073,Asia
ART-1065-CLA-XL,2025-01,4936,Europe
ART-1316-MID-XS,2023-11,3035,North America
ART-1329-NAV-XS,2024-01,4574,Asia
ART-1131-OLI-XL,2023-12,2130,Asia
ART-1486-CLA-XL,2024-07,1935,North America
ART-1472-OLI-S,2023-08,3730,North America
ART-1108-MID-L,2024-04,3023,North America
ART-1047-NAV-XS,2024-08,2187,North America
ART-1356-OLI-L,2024-07,4280,North America
ART-1326-CLA-S,2023-08,4100,Europe
ART-1251-MID-XL,2024-12,3585,Europe
ART-1024-NAV-XS,2024-01,1787,North America
ART-1280-CLA-L,2023-08,2304,North America
ART-1492-MID-XL,2023-08,4578,Europe
ART-1007-MID-S,2025-01,1158,Europe
ART-1311-NAV-S,2023-07,2597,Europe
ART-1263-OLI-S,2025-01,2771,North America
ART-1387-CLA-L,2024-04,1401,Asia
ART-1336-CLA-M,2024-03,3699,Europe
ART-1138-OLI-M,2024-12,4797,Asia
ART-1108-NAV-S,2024-07,2853,North America
ART-1157-OLI-S,2024-10,1576,Asia
ART-1092-NAV-S,2025-02,1311,Asia
ART-1124-MID-M,2023-08,2425,North America
ART-1097-MID-S,2024-03,1666,Asia
ART-1357-MID-S,2023-07,1023,Europe
ART-1271-NAV-S,2023-09,3147,Europe
ART-1114-NAV-M,2024-04,1197,Europe
ART-1102-MID-XL,2024-12,4568,North America
ART-1471-MID-L,2023-06,1896,North America
ART-1329-OLI-L,2023-05,2624,Asia
ART-1083-OLI-L,2024-12,3332,Asia
ART-1343-OLI-XL,2024-12,1174,North America
ART-1040-NAV-XL,2024-08,1146,North America
ART-1105-OLI-L,2023-06,1393,Asia
ART-1109-OLI-S,2023-11,3130,Asia
ART-1230-MID-L,2024-11,2084,North America
ART-1451-NAV-M,2024-12,3763,Asia
ART-1364-MID-L,2024-04,4908,Europe
ART-1080-NAV-M,2024-03,2034,North America
ART-1079-NAV-XL,2024-06,1108,North America
ART-1297-NAV-M,2024-03,4895,Asia
ART-1103-CLA-S,2024-09,4871,Europe
ART-1336-CLA-M,2024-07,1703,North America
ART-1069-MID-XS,2024-07,2126,Asia
ART-1490-NAV-L,2024-09,4074,Asia
ART-1353-CLA-L,2024-09,3332,Europe
ART-1336-MID-S,2024-10,2300,Europe
ART-1312-MID-L,2025-01,3932,Asia
ART-1439-OLI-XL,2023-12,3083,North America
ART-1139-NAV-XL,2024-03,1249,North America
ART-1217-OLI-XS,2023-12,4765,Asia
ART-1014-MID-XS,2024-07,4016,Europe
ART-1215-MID-XS,2024-12,2237,Asia
ART-1025-NAV-L,2023-08,2643,Asia
ART-1357-OLI-S,2024-12,2466,Europe
ART-1091-MID-L,2024-10,4646,Europe
ART-1023-OLI-S,2023-10,2958,Europe
ART-1140-OLI-XS,2023-07,4383,Europe
ART-1019-MID-S,2024-04,4425,North America
ART-1045-NAV-XS,2023-05,4129,North America
ART-1421-NAV-S,2025-01,4115,Asia
ART-1386-MID-XS,2023-08,4830,Asia
ART-1326-CLA-XS,2024-01,4380,North America
ART-1031-CLA-XL,2023-09,1339,North America
ART-1018-MID-M,2023-10,4042,Asia
ART-1231-NAV-M,2023-12,1857,Europe
ART-1434-CLA-XS,2024-10,1041,Asia
ART-1110-MID-M,2024-09,3485,North America
ART-1081-CLA-XL,2024-07,2246,North America
ART-1002-CLA-S,2024-01,4255,Europe
ART-1090-NAV-XS,2023-07,3692,Asia
ART-1307-CLA-XL,2024-02,1141,Europe
ART-1458-MID-L,2024-12,4688,Europe
ART-1318-MID-L,2024-06,1569,Europe
ART-1375-OLI-S,2024-01,4435,Europe
ART-1050-NAV-XL,2024-07,4553,Europe
ART-1152-OLI-S,2023-09,1186,North America
ART-1044-NAV-S,2024-06,3582,North America
ART-1466-CLA-XS,2024-11,1282,North America
ART-1026-OLI-M,2023-08,4797,Europe
ART-1448-CLA-L,2024-03,1681,Asia
ART-1062-CLA-L,2024-03,2902,North America
ART-1464-CLA-XS,2024-04,3664,Asia
ART-1309-CLA-L,2023-06,3304,Europe
ART-1394-OLI-XL,2024-09,2741,Asia
ART-1229-MID-L,2024-05,2929,North America
ART-1163-MID-XL,2024-05,3368,Asia
ART-1492-OLI-L,2024-09,3440,Europe
ART-1122-NAV-S,2024-12,3052,North America
ART-1203-MID-S,2023-06,4318,Asia
ART-1397-NAV-XS,2024-08,2465,Asia
ART-1103-NAV-L,2025-01,4767,Europe
ART-1249-OLI-S,2025-01,4528,North America
ART-1452-CLA-XS,2025-01,3964,North America
ART-1491-NAV-XS,2025-02,2343,Europe
ART-1296-NAV-XL,2023-12,1178,North America
ART-1128-NAV-XS,2024-04,1479,North America
ART-1414-NAV-L,2024-02,4084,Europe
ART-1002-OLI-M,2025-01,1867,Asia
ART-1165-NAV-S,2024-07,2168,North America
ART-1315-NAV-XS,2024-03,3975,Europe
ART-1473-NAV-XS,2023-10,4538,Europe
ART-1165-MID-L,2024-02,1899,Europe
ART-1309-OLI-XS,2024-10,3638,North America
ART-1027-OLI-XL,2023-08,3396,North America
ART-1134-OLI-S,2024-03,4418,Europe
ART-1104-CLA-S,2023-08,2379,North America
ART-1356-CLA-M,2024-02,2762,North America
ART-1479-MID-M,2023-08,3806,Europe
ART-1253-CLA-S,2023-07,1767,Asia
ART-1189-MID-M,2024-03,1755,North America
ART-1224-MID-XS,2024-03,4090,Europe
ART-1301-NAV-M,2023-10,2102,Europe
ART-1378-NAV-S,2024-01,4365,Europe
ART-1050-MID-L,2023-05,1224,North America
ART-1386-OLI-XS,2024-07,3660,North America
ART-1010-CLA-XL,2023-12,4985,Europe
ART-1054-MID-L,2024-03,2059,Europe
ART-1327-MID-XS,2024-01,2486,Europe
ART-1165-OLI-S,2023-08,3315,North America
ART-1460-MID-S,2024-01,3727,Europe
ART-1458-CLA-XL,2024-03,4042,Asia
ART-1047-MID-XS,2025-01,3852,North America
ART-1128-MID-L,2024-05,4242,Europe
ART-1012-NAV-S,2024-06,3464,North America
ART-1105-CLA-XS,2024-01,2454,Asia
ART-1014-CLA-M,2024-08,1976,Asia
ART-1181-CLA-L,2024-09,4903,North America
ART-1335-CLA-XL,2024-01,2680,Asia
ART-1171-NAV-M,2024-11,4707,Europe
ART-1185-MID-XL,2024-06,2696,Asia
ART-1430-CLA-M,2024-04,4511,Asia
ART-1209-MID-XS,2024-08,1784,North America
ART-1066-NAV-XS,2024-05,2507,Europe
ART-1117-MID-S,2025-01,3282,Asia
ART-1154-NAV-M,2024-09,4214,Europe
ART-1364-MID-XS,2024-11,4729,North America
ART-1266-CLA-XL,2024-12,4134,North America
ART-1127-CLA-L,2024-01,4909,Asia
ART-1039-OLI-S,2024-11,4732,Europe
ART-1041-MID-XL,2024-07,2720,Europe
ART-1184-NAV-M,2024-01,3467,Europe
ART-1233-OLI-L,2023-11,4576,North America
ART-1132-MID-L,2024-04,1698,North America
ART-1493-MID-M,2024-11,3045,Asia
ART-1184-CLA-L,2024-12,3531,Europe
ART-1085-MID-XS,2023-08,4613,Europe
ART-1112-OLI-S,2024-06,4037,North America
ART-1284-MID-XS,2023-10,4917,Asia
ART-1466-CLA-M,2024-05,2194,Asia
ART-1389-NAV-L,2024-12,3365,Europe
ART-1090-MID-M,2023-06,3365,Asia
ART-1336-OLI-M,2024-11,2238,Asia
ART-1046-OLI-XL,2024-08,3127,Europe
ART-1433-MID-M,2023-05,3831,North America
ART-1016-OLI-M,2024-11,1751,Europe
ART-1167-MID-S,2024-09,4694,Europe
ART-1392-MID-S,2023-06,3782,Europe
ART-1091-OLI-XL,2024-06,2690,North America
ART-1274-NAV-M,2024-09,3874,Europe
ART-1096-OLI-XS,2023-10,4106,Europe
ART-1455-NAV-S,2025-02,2789,North America
ART-1437-MID-M,2024-02,1697,Asia
ART-1258-NAV-XL,2024-11,2233,Asia
ART-1345-NAV-XL,2023-09,1441,Asia
ART-1381-CLA-S,2024-10,1269,Asia
ART-1071-CLA-M,2023-06,3041,Europe
ART-1460-NAV-M,2023-11,4930,Asia
ART-1249-NAV-XL,2025-01,3942,Asia
ART-1432-OLI-L,2024-01,2334,Europe
ART-1290-NAV-M,2024-01,4991,North America
ART-1457-CLA-S,2024-11,2974,Europe
ART-1137-NAV-XL,2024-10,4444,Europe
ART-1476-MID-XL,2023-12,3670,Europe
ART-1315-CLA-XL,2024-12,2207,Europe
ART-1318-MID-S,2023-06,1568,Europe
ART-1220-CLA-L,2023-06,1483,Europe
ART-1292-MID-S,2024-10,1362,Asia
ART-1466-MID-M,2024-11,4438,Asia
ART-1255-NAV-L,2024-07,2556,North America
ART-1385-OLI-S,2023-06,4880,Asia
ART-1136-MID-S,2024-02,4144,Asia
ART-1195-OLI-L,2024-12,3704,North America
ART-1444-CLA-XL,2024-12,3424,North America
ART-1251-NAV-XL,2023-10,4857,Europe
ART-1036-CLA-M,2023-11,2098,Europe
ART-1068-MID-L,2025-01,3570,Europe
ART-1026-MID-S,2024-01,4380,Asia
ART-1436-CLA-XS,2023-12,2000,Asia
ART-1330-NAV-L,2024-12,2634,Asia
ART-1361-NAV-M,2023-10,2411,North America
ART-1016-CLA-XS,2023-08,2864,Asia
ART-1219-OLI-L,2024-04,3321,Asia
ART-1324-NAV-M,2024-11,3864,North America
ART-1249-OLI-L,2024-08,4674,North America
ART-1386-CLA-S,2024-12,2302,Asia
ART-1179-NAV-S,2023-11,1683,North America
ART-1138-CLA-L,2024-11,3747,North America
ART-1308-CLA-M,2024-06,2288,North America
ART-1153-MID-M,2023-06,4751,Europe
ART-1232-MID-M,2024-04,1786,Asia
ART-1092-MID-XL,2024-11,3266,North America
ART-1328-NAV-L,2023-08,3050,North America
ART-1221-OLI-L,2023-12,3340,North America
ART-1070-OLI-XL,2023-08,2762,North America
ART-1343-NAV-L,2024-10,1801,Asia
ART-1461-OLI-S,2024-01,3573,Europe
ART-1270-NAV-L,2024-02,3776,Europe
ART-1418-NAV-XS,2025-01,1508,Europe
ART-1145-CLA-S,2023-11,2468,Asia
ART-1320-NAV-XL,2023-09,2791,Europe
ART-1226-NAV-M,2023-06,1606,North America
ART-1005-NAV-S,2023-12,3858,North America
ART-1106-NAV-XL,2024-10,4387,Asia
ART-1375-OLI-S,2023-08,2227,Asia
ART-1093-CLA-S,2023-11,4506,Asia
ART-1241-MID-XS,2024-01,1284,Asia
ART-1418-OLI-XS,2025-02,3307,Europe
ART-1185-OLI-L,2024-03,1273,Asia
ART-1274-NAV-XL,2023-09,1540,North America
ART-1213-NAV-M,2024-07,1555,Europe
ART-1475-NAV-L,2024-06,4866,Asia
ART-1352-CLA-S,2024-07,2030,Europe
ART-1227-OLI-S,2023-10,1741,Europe
ART-1390-MID-XS,2024-05,1464,Asia
ART-1059-OLI-M,2025-01,1627,North America
ART-1028-MID-XL,2024-07,4961,North America
ART-1280-OLI-M,2024-09,3532,Asia
ART-1272-NAV-XS,2023-08,4561,North America
ART-1097-NAV-L,2024-03,1063,Europe
ART-1405-OLI-M,2023-06,3104,Europe
ART-1254-MID-L,2024-01,2305,North America
ART-1468-NAV-XS,2023-11,2581,Europe
ART-1356-OLI-S,2024-10,3886,Asia
ART-1476-CLA-S,2024-12,3367,Europe
ART-1092-NAV-M,2023-11,3048,Asia
ART-1371-MID-S,2023-11,1124,North America
ART-1045-NAV-L,2023-09,1493,Europe
ART-1294-MID-M,2024-12,4213,Asia
ART-1208-OLI-S,2023-07,1536,North America
ART-1487-OLI-XS,2023-11,4521,Asia
ART-1085-OLI-XS,2024-02,3369,Asia
ART-1336-OLI-M,2023-08,4279,North America
ART-1346-OLI-S,2024-06,2164,North America
ART-1438-CLA-M,2023-06,1928,Europe
ART-1334-OLI-XL,2024-03,3232,Asia
ART-1377-MID-L,2024-04,2287,Europe
ART-1481-OLI-XL,2023-09,3092,Europe
ART-1449-OLI-XL,2024-01,4622,Asia
ART-1158-MID-XS,2023-07,3171,Europe
ART-1170-NAV-XS,2024-02,4426,North America
ART-1387-MID-M,2023-09,1375,North America
ART-1196-CLA-M,2023-06,1605,Asia
ART-1244-NAV-M,2023-12,3548,Europe
ART-1376-MID-XL,2023-05,4516,Europe
ART-1072-OLI-L,2023-12,2991,North America
ART-1493-MID-S,2023-09,4804,North America
ART-1330-NAV-L,2024-10,2258,Europe
ART-1354-MID-M,2023-11,3092,Asia
ART-1115-OLI-M,2024-01,3492,Asia
ART-1109-NAV-XS,2023-08,2008,Asia
ART-1366-MID-S,2024-05,1863,North America
ART-1027-MID-XS,2024-02,1232,North America
ART-1215-CLA-XL,2023-06,4640,Asia
ART-1280-NAV-L,2023-07,4642,Europe
ART-1029-MID-XL,2024-10,3262,Europe
ART-1267-NAV-L,2024-08,4673,Asia
ART-1073-MID-XS,2025-01,1273,North America
ART-1250-MID-XL,2023-07,4036,Europe
ART-1301-CLA-S,2024-10,4599,Europe
ART-1385-NAV-XS,2025-01,1309,Asia
ART-1049-CLA-L,2024-07,3315,Europe
ART-1325-OLI-S,2024-11,3982,Asia
ART-1399-NAV-M,2024-04,2887,Asia
ART-1012-NAV-XL,2024-04,2087,North America
ART-1427-OLI-S,2024-10,2792,Europe
ART-1054-OLI-XS,2024-10,4604,Asia
ART-1351-CLA-S,2024-02,1040,Europe
ART-1092-NAV-M,2024-04,2372,North America
ART-1107-MID-XS,2023-08,2847,North America
ART-1238-NAV-S,2024-04,2510,North America
ART-1410-MID-XL,2024-06,1023,North America
ART-1494-NAV-M,2024-03,4087,North America
ART-1427-NAV-L,2024-12,3497,Europe
ART-1470-NAV-XS,2024-08,2579,Europe
ART-1035-CLA-XL,2024-07,1430,Asia
ART-1132-OLI-M,2023-12,1206,Europe
ART-1420-OLI-M,2023-11,4461,Asia
ART-1278-MID-XL,2024-03,2232,Europe
ART-1315-CLA-L,2024-11,1997,Asia
ART-1207-NAV-S,2024-08,4161,Asia
ART-1140-MID-M,2023-12,2788,North America
ART-1081-MID-M,2024-09,3490,North America
ART-1232-MID-XS,2024-01,1536,Asia
ART-1052-OLI-L,2024-04,1876,Europe
ART-1418-NAV-S,2023-12,4064,Europe
ART-1037-NAV-M,2024-11,4803,North America
ART-1221-CLA-L,2024-08,3620,Europe
ART-1288-OLI-XL,2024-03,1079,North America
ART-1110-NAV-L,2023-08,4191,Asia
ART-1028-MID-XS,2023-08,1344,Asia
ART-1027-CLA-XL,2024-05,1106,North America
ART-1469-NAV-S,2023-08,4840,Europe
ART-1270-CLA-L,2023-06,4568,North America
ART-1231-OLI-L,2024-10,4811,Asia
ART-1143-OLI-M,2024-11,2610,Europe
ART-1249-NAV-S,2024-11,1308,Europe
ART-1462-NAV-S,2023-09,4402,North America
ART-1148-OLI-S,2024-04,1596,North America
ART-1294-CLA-XS,2023-08,1190,Asia
ART-1031-CLA-M,2023-10,2624,Asia
ART-1270-NAV-XL,2024-08,3086,North America
ART-1277-CLA-L,2024-01,4731,Europe
ART-1378-CLA-XL,2024-04,4009,Asia
ART-1087-MID-M,2024-04,2764,Europe
ART-1171-MID-XS,2023-09,4144,Europe
ART-1265-MID-M,2023-11,2836,North America
ART-1022-CLA-S,2024-11,3336,Asia
ART-1163-NAV-XL,2024-07,4651,North America
ART-1371-OLI-L,2025-01,1666,North America
ART-1109-NAV-S,2024-11,2133,North America
ART-1390-NAV-S,2023-10,4816,Asia
ART-1030-CLA-M,2024-10,2039,Asia
ART-1213-OLI-XL,2024-10,3696,Asia
ART-1302-OLI-XS,2023-09,1386,North America
ART-1421-MID-XS,2024-03,3172,Asia
ART-1447-OLI-M,2024-05,4993,North America
ART-1171-MID-XL,2024-08,3509,North America
ART-1039-OLI-S,2024-09,3745,Asia
ART-1284-NAV-M,2023-11,2258,North America
ART-1331-OLI-L,2023-09,3704,Asia
ART-1002-NAV-S,2023-08,2857,North America
ART-1105-NAV-S,2024-12,2512,Europe
ART-1260-MID-XL,2024-09,4880,Europe
ART-1115-NAV-S,2023-10,4248,Europe
ART-1003-CLA-M,2023-09,1192,North America
ART-1054-OLI-XS,2025-01,4306,Europe
ART-1446-CLA-XL,2024-11,2632,North America
ART-1068-OLI-L,2024-10,4089,Europe
ART-1315-MID-XL,2023-05,4585,Asia
ART-1216-CLA-M,2023-10,3425,Europe
ART-1439-OLI-XL,2024-03,2711,Europe
ART-1162-MID-M,2023-10,4205,Europe
ART-1487-NAV-XS,2024-05,4810,North America
ART-1084-CLA-XL,2023-05,2396,Asia
ART-1037-MID-L,2023-09,2010,North America
ART-1019-CLA-M,2024-01,4997,Asia
ART-1012-MID-XS,2024-05,4779,Europe
ART-1309-NAV-XS,2025-01,1584,Europe
ART-1246-OLI-M,2025-01,3413,North America
ART-1034-NAV-XL,2023-07,4514,Asia
ART-1302-CLA-S,2023-06,2661,Asia
ART-1306-CLA-L,2023-09,3133,Asia
ART-1427-MID-M,2024-01,3564,Europe
ART-1289-OLI-XS,2024-12,4955,Europe
ART-1008-NAV-XS,2024-06,3025,North America
ART-1027-MID-XL,2023-12,4643,Asia
ART-1119-CLA-XL,2024-08,2868,Asia
ART-1406-CLA-XS,2024-10,3430,Asia
ART-1415-CLA-S,2023-11,4685,Europe
ART-1415-OLI-L,2023-09,3828,Europe
ART-1319-CLA-L,2023-07,4323,North America
ART-1194-MID-L,2023-11,2835,North America
ART-1439-OLI-XS,2024-07,2644,North America
ART-1115-NAV-S,2024-05,4229,Europe
ART-1404-OLI-XS,2023-06,3834,Asia
ART-1388-OLI-XS,2024-05,3121,Europe
ART-1413-NAV-L,2024-05,1749,Europe
ART-1410-MID-M,2025-01,3101,North America
ART-1206-MID-L,2024-01,4009,Asia
ART-1127-CLA-S,2024-02,1202,North America
ART-1027-MID-S,2023-07,1712,Asia
ART-1041-NAV-XS,2024-01,1477,Europe
ART-1208-CLA-XS,2024-09,3011,North America
ART-1426-CLA-XS,2023-08,3663,Asia
ART-1358-CLA-XS,2024-07,1747,North America
ART-1489-MID-L,2024-07,2419,Asia
ART-1315-CLA-XL,2024-05,1611,Asia
ART-1177-OLI-M,2023-06,1920,Asia
ART-1125-MID-M,2023-07,2899,Europe
ART-1018-NAV-XS,2023-09,2322,North America
ART-1262-CLA-S,2024-06,2569,North America
ART-1451-OLI-XL,2024-02,1172,North America
ART-1396-OLI-S,2024-06,1632,North America
ART-1189-NAV-S,2024-12,2900,Asia
ART-1086-CLA-M,2024-12,4244,Asia
ART-1259-NAV-XS,2024-02,4168,Asia
ART-1136-OLI-XS,2023-11,1435,Asia
ART-1003-CLA-S,2025-01,2354,Asia
ART-1207-NAV-L,2023-08,4190,Asia
ART-1429-NAV-M,2024-05,4527,Asia
ART-1324-NAV-XL,2024-10,1529,North America
ART-1006-MID-XL,2024-06,4952,Asia
ART-1226-OLI-M,2024-11,4645,Asia
ART-1019-OLI-M,2024-09,3030,Asia
ART-1271-NAV-XS,2024-03,4582,Europe
ART-1392-NAV-XL,2023-08,2235,Asia
