product_id,article_id,product_name,color,size,reorder_threshold,max_capacity,unit_cost
ART-1379-OLI-XS,ART-1379,Summer Dress,Olive Green,XS,109,1000,20.07
ART-1379-OLI-S,ART-1379,Summer Dress,Olive Green,S,180,1000,29.23
ART-1379-OLI-M,ART-1379,Summer Dress,Olive Green,M,157,1000,38.24
ART-1379-OLI-L,ART-1379,Summer Dress,Olive Green,L,194,1000,40.19
ART-1379-OLI-XL,ART-1379,Summer Dress,Olive Green,XL,143,1000,17.18
ART-1380-MID-XS,ART-1380,Oversized Hoodie,Midnight Black,XS,181,1000,30.86
ART-1380-MID-S,ART-1380,Oversized Hoodie,Midnight Black,S,187,1000,29.37
ART-1380-MID-M,ART-1380,Oversized Hoodie,Midnight Black,M,189,1000,20.64
ART-1380-MID-L,ART-1380,Oversized Hoodie,Midnight Black,L,179,1000,31.86
ART-1380-MID-XL,ART-1380,Oversized Hoodie,Midnight Black,XL,162,1000,12.54
ART-1380-CLA-XS,ART-1380,Oversized Hoodie,Classic White,XS,100,1000,37.4
ART-1380-CLA-S,ART-1380,Oversized Hoodie,Classic White,S,137,1000,13.15
ART-1380-CLA-M,ART-1380,Oversized Hoodie,Classic White,M,125,1000,33.77
ART-1380-CLA-L,ART-1380,Oversized Hoodie,Classic White,L,194,1000,21.71
ART-1380-CLA-XL,ART-1380,Oversized Hoodie,Classic White,XL,199,1000,36.72
ART-1380-NAV-XS,ART-1380,Oversized Hoodie,Navy Blue,XS,133,1000,39.57
ART-1380-NAV-S,ART-1380,Oversized Hoodie,Navy Blue,S,151,1000,39.46
ART-1380-NAV-M,ART-1380,Oversized Hoodie,Navy Blue,M,148,1000,27.53
ART-1380-NAV-L,ART-1380,Oversized Hoodie,Navy Blue,L,115,1000,19.34
ART-1380-NAV-XL,ART-1380,Oversized Hoodie,Navy Blue,XL,170,1000,35.42
ART-1380-OLI-XS,ART-1380,Oversized Hoodie,Olive Green,XS,137,1000,27.42
ART-1380-OLI-S,ART-1380,Oversized Hoodie,Olive Green,S,197,1000,43.72
ART-1380-OLI-M,ART-1380,Oversized Hoodie,Olive Green,M,165,1000,18.48
ART-1380-OLI-L,ART-1380,Oversized Hoodie,Olive Green,L,177,1000,44.03
ART-1380-OLI-XL,ART-1380,Oversized Hoodie,Olive Green,XL,158,1000,38.01
ART-1381-MID-XS,ART-1381,Oversized Hoodie,Midnight Black,XS,143,1000,44.15
ART-1381-MID-S,ART-1381,Oversized Hoodie,Midnight Black,S,107,1000,14.15
ART-1381-MID-M,ART-1381,Oversized Hoodie,Midnight Black,M,132,1000,43.84
ART-1381-MID-L,ART-1381,Oversized Hoodie,Midnight Black,L,141,1000,28.71
ART-1381-MID-XL,ART-1381,Oversized Hoodie,Midnight Black,XL,165,1000,13.55
ART-1381-CLA-XS,ART-1381,Oversized Hoodie,Classic White,XS,173,1000,25.82
ART-1381-CLA-S,ART-1381,Oversized Hoodie,Classic White,S,101,1000,31.0
ART-1381-CLA-M,ART-1381,Oversized Hoodie,Classic White,M,173,1000,35.13
ART-1381-CLA-L,ART-1381,Oversized Hoodie,Classic White,L,172,1000,32.22
ART-1381-CLA-XL,ART-1381,Oversized Hoodie,Classic White,XL,107,1000,42.47
ART-1381-NAV-XS,ART-1381,Oversized Hoodie,Navy Blue,XS,177,1000,21.61
ART-1381-NAV-S,ART-1381,Oversized Hoodie,Navy Blue,S,112,1000,24.24
ART-1381-NAV-M,ART-1381,Oversized Hoodie,Navy Blue,M,131,1000,18.0
ART-1381-NAV-L,ART-1381,Oversized Hoodie,Navy Blue,L,111,1000,21.22
ART-1381-NAV-XL,ART-1381,Oversized Hoodie,Navy Blue,XL,128,1000,17.57
ART-1381-OLI-XS,ART-1381,Oversized Hoodie,Olive Green,XS,143,1000,16.96
ART-1381-OLI-S,ART-1381,Oversized Hoodie,Olive Green,S,153,1000,32.34
ART-1381-OLI-M,ART-1381,Oversized Hoodie,Olive Green,M,139,1000,22.83
ART-1381-OLI-L,ART-1381,Oversized Hoodie,Olive Green,L,109,1000,24.71
ART-1381-OLI-XL,ART-1381,Oversized Hoodie,Olive Green,XL,136,1000,24.84
ART-1382-MID-XS,ART-1382,Summer Dress,Midnight Black,XS,165,1000,13.5
ART-1382-MID-S,ART-1382,Summer Dress,Midnight Black,S,105,1000,35.83
ART-1382-MID-M,ART-1382,Summer Dress,Midnight Black,M,127,1000,12.65
ART-1382-MID-L,ART-1382,Summer Dress,Midnight Black,L,156,1000,34.59
ART-1382-MID-XL,ART-1382,Summer Dress,Midnight Black,XL,129,1000,26.02
ART-1382-CLA-XS,ART-1382,Summer Dress,Classic White,XS,123,1000,27.72
ART-1382-CLA-S,ART-1382,Summer Dress,Classic White,S,157,1000,13.01
ART-1382-CLA-M,ART-1382,Summer Dress,Classic White,M,180,1000,17.61
ART-1382-CLA-L,ART-1382,Summer Dress,Classic White,L,136,1000,36.92
ART-1382-CLA-XL,ART-1382,Summer Dress,Classic White,XL,143,1000,25.68
ART-1382-NAV-XS,ART-1382,Summer Dress,Navy Blue,XS,113,1000,20.1
ART-1382-NAV-S,ART-1382,Summer Dress,Navy Blue,S,151,1000,35.1
ART-1382-NAV-M,ART-1382,Summer Dress,Navy Blue,M,192,1000,16.88
ART-1382-NAV-L,ART-1382,Summer Dress,Navy Blue,L,136,1000,23.89
ART-1382-NAV-XL,ART-1382,Summer Dress,Navy Blue,XL,122,1000,31.32
ART-1382-OLI-XS,ART-1382,Summer Dress,Olive Green,XS,198,1000,20.53
ART-1382-OLI-S,ART-1382,Summer Dress,Olive Green,S,143,1000,17.59
ART-1382-OLI-M,ART-1382,Summer Dress,Olive Green,M,113,1000,21.61
ART-1382-OLI-L,ART-1382,Summer Dress,Olive Green,L,169,1000,20.6
ART-1382-OLI-XL,ART-1382,Summer Dress,Olive Green,XL,190,1000,34.49
ART-1383-MID-XS,ART-1383,Summer Dress,Midnight Black,XS,152,1000,15.74
ART-1383-MID-S,ART-1383,Summer Dress,Midnight Black,S,148,1000,15.06
ART-1383-MID-M,ART-1383,Summer Dress,Midnight Black,M,141,1000,32.21
ART-1383-MID-L,ART-1383,Summer Dress,Midnight Black,L,178,1000,34.59
ART-1383-MID-XL,ART-1383,Summer Dress,Midnight Black,XL,101,1000,35.86
ART-1383-CLA-XS,ART-1383,Summer Dress,Classic White,XS,113,1000,28.1
ART-1383-CLA-S,ART-1383,Summer Dress,Classic White,S,125,1000,34.2
ART-1383-CLA-M,ART-1383,Summer Dress,Classic White,M,111,1000,35.2
ART-1383-CLA-L,ART-1383,Summer Dress,Classic White,L,107,1000,44.16
ART-1383-CLA-XL,ART-1383,Summer Dress,Classic White,XL,118,1000,18.86
ART-1383-NAV-XS,ART-1383,Summer Dress,Navy Blue,XS,169,1000,26.12
ART-1383-NAV-S,ART-1383,Summer Dress,Navy Blue,S,179,1000,12.91
ART-1383-NAV-M,ART-1383,Summer Dress,Navy Blue,M,176,1000,41.66
ART-1383-NAV-L,ART-1383,Summer Dress,Navy Blue,L,135,1000,39.0
ART-1383-NAV-XL,ART-1383,Summer Dress,Navy Blue,XL,172,1000,22.12
ART-1383-OLI-XS,ART-1383,Summer Dress,Olive Green,XS,130,1000,42.42
ART-1383-OLI-S,ART-1383,Summer Dress,Olive Green,S,119,1000,22.08
ART-1383-OLI-M,ART-1383,Summer Dress,Olive Green,M,189,1000,36.73
ART-1383-OLI-L,ART-1383,Summer Dress,Olive Green,L,125,1000,25.63
ART-1383-OLI-XL,ART-1383,Summer Dress,Olive Green,XL,159,1000,32.99
ART-1384-MID-XS,ART-1384,Cargo Pants,Midnight Black,XS,107,1000,12.37
ART-1384-MID-S,ART-1384,Cargo Pants,Midnight Black,S,162,1000,20.3
ART-1384-MID-M,ART-1384,Cargo Pants,Midnight Black,M,130,1000,20.63
ART-1384-MID-L,ART-1384,Cargo Pants,Midnight Black,L,164,1000,30.08
ART-1384-MID-XL,ART-1384,Cargo Pants,Midnight Black,XL,109,1000,31.5
ART-1384-CLA-XS,ART-1384,Cargo Pants,Classic White,XS,127,1000,26.5
ART-1384-CLA-S,ART-1384,Cargo Pants,Classic White,S,130,1000,29.39
ART-1384-CLA-M,ART-1384,Cargo Pants,Classic White,M,133,1000,27.33
ART-1384-CLA-L,ART-1384,Cargo Pants,Classic White,L,104,1000,36.4
ART-1384-CLA-XL,ART-1384,Cargo Pants,Classic White,XL,120,1000,35.59
ART-1384-NAV-XS,ART-1384,Cargo Pants,Navy Blue,XS,112,1000,43.74
ART-1384-NAV-S,ART-1384,Cargo Pants,Navy Blue,S,163,1000,12.18
ART-1384-NAV-M,ART-1384,Cargo Pants,Navy Blue,M,121,1000,35.57
ART-1384-NAV-L,ART-1384,Cargo Pants,Navy Blue,L,138,1000,12.58
ART-1384-NAV-XL,ART-1384,Cargo Pants,Navy Blue,XL,175,1000,26.56
ART-1384-OLI-XS,ART-1384,Cargo Pants,Olive Green,XS,177,1000,18.54
ART-1384-OLI-S,ART-1384,Cargo Pants,Olive Green,S,169,1000,23.43
ART-1384-OLI-M,ART-1384,Cargo Pants,Olive Green,M,112,1000,36.35
ART-1384-OLI-L,ART-1384,Cargo Pants,Olive Green,L,185,1000,35.28
ART-1384-OLI-XL,ART-1384,Cargo Pants,Olive Green,XL,187,1000,15.6
ART-1385-MID-XS,ART-1385,Summer Dress,Midnight Black,XS,198,1000,37.79
ART-1385-MID-S,ART-1385,Summer Dress,Midnight Black,S,164,1000,33.1
ART-1385-MID-M,ART-1385,Summer Dress,Midnight Black,M,121,1000,41.94
ART-1385-MID-L,ART-1385,Summer Dress,Midnight Black,L,101,1000,30.38
ART-1385-MID-XL,ART-1385,Summer Dress,Midnight Black,XL,113,1000,36.01
ART-1385-CLA-XS,ART-1385,Summer Dress,Classic White,XS,131,1000,32.44
ART-1385-CLA-S,ART-1385,Summer Dress,Classic White,S,110,1000,28.87
ART-1385-CLA-M,ART-1385,Summer Dress,Classic White,M,188,1000,23.32
ART-1385-CLA-L,ART-1385,Summer Dress,Classic White,L,200,1000,14.02
ART-1385-CLA-XL,ART-1385,Summer Dress,Classic White,XL,191,1000,17.41
ART-1385-NAV-XS,ART-1385,Summer Dress,Navy Blue,XS,199,1000,20.54
ART-1385-NAV-S,ART-1385,Summer Dress,Navy Blue,S,122,1000,39.81
ART-1385-NAV-M,ART-1385,Summer Dress,Navy Blue,M,200,1000,37.25
ART-1385-NAV-L,ART-1385,Summer Dress,Navy Blue,L,128,1000,39.69
ART-1385-NAV-XL,ART-1385,Summer Dress,Navy Blue,XL,117,1000,12.28
ART-1385-OLI-XS,ART-1385,Summer Dress,Olive Green,XS,156,1000,39.57
ART-1385-OLI-S,ART-1385,Summer Dress,Olive Green,S,159,1000,31.27
ART-1385-OLI-M,ART-1385,Summer Dress,Olive Green,M,178,1000,21.82
ART-1385-OLI-L,ART-1385,Summer Dress,Olive Green,L,109,1000,22.41
ART-1385-OLI-XL,ART-1385,Summer Dress,Olive Green,XL,105,1000,26.71
ART-1386-MID-XS,ART-1386,Slim Fit Denim,Midnight Black,XS,145,1000,33.25
ART-1386-MID-S,ART-1386,Slim Fit Denim,Midnight Black,S,131,1000,12.69
ART-1386-MID-M,ART-1386,Slim Fit Denim,Midnight Black,M,133,1000,43.98
ART-1386-MID-L,ART-1386,Slim Fit Denim,Midnight Black,L,108,1000,19.62
ART-1386-MID-XL,ART-1386,Slim Fit Denim,Midnight Black,XL,171,1000,24.14
ART-1386-CLA-XS,ART-1386,Slim Fit Denim,Classic White,XS,166,1000,39.19
ART-1386-CLA-S,ART-1386,Slim Fit Denim,Classic White,S,127,1000,36.56
ART-1386-CLA-M,ART-1386,Slim Fit Denim,Classic White,M,157,1000,37.58
ART-1386-CLA-L,ART-1386,Slim Fit Denim,Classic White,L,133,1000,15.78
ART-1386-CLA-XL,ART-1386,Slim Fit Denim,Classic White,XL,118,1000,39.12
ART-1386-NAV-XS,ART-1386,Slim Fit Denim,Navy Blue,XS,161,1000,12.2
ART-1386-NAV-S,ART-1386,Slim Fit Denim,Navy Blue,S,185,1000,40.32
ART-1386-NAV-M,ART-1386,Slim Fit Denim,Navy Blue,M,132,1000,20.76
ART-1386-NAV-L,ART-1386,Slim Fit Denim,Navy Blue,L,104,1000,13.51
ART-1386-NAV-XL,ART-1386,Slim Fit Denim,Navy Blue,XL,101,1000,12.27
ART-1386-OLI-XS,ART-1386,Slim Fit Denim,Olive Green,XS,145,1000,20.97
ART-1386-OLI-S,ART-1386,Slim Fit Denim,Olive Green,S,145,1000,20.08
ART-1386-OLI-M,ART-1386,Slim Fit Denim,Olive Green,M,169,1000,36.55
ART-1386-OLI-L,ART-1386,Slim Fit Denim,Olive Green,L,166,1000,17.17
ART-1386-OLI-XL,ART-1386,Slim Fit Denim,Olive Green,XL,115,1000,38.7
ART-1387-MID-XS,ART-1387,Graphic Tee,Midnight Black,XS,154,1000,31.84
ART-1387-MID-S,ART-1387,Graphic Tee,Midnight Black,S,128,1000,33.53
ART-1387-MID-M,ART-1387,Graphic Tee,Midnight Black,M,157,1000,17.77
ART-1387-MID-L,ART-1387,Graphic Tee,Midnight Black,L,177,1000,37.92
ART-1387-MID-XL,ART-1387,Graphic Tee,Midnight Black,XL,135,1000,33.04
ART-1387-CLA-XS,ART-1387,Graphic Tee,Classic White,XS,195,1000,12.21
ART-1387-CLA-S,ART-1387,Graphic Tee,Classic White,S,184,1000,18.94
ART-1387-CLA-M,ART-1387,Graphic Tee,Classic White,M,156,1000,15.65
ART-1387-CLA-L,ART-1387,Graphic Tee,Classic White,L,138,1000,33.86
ART-1387-CLA-XL,ART-1387,Graphic Tee,Classic White,XL,128,1000,19.74
ART-1387-NAV-XS,ART-1387,Graphic Tee,Navy Blue,XS,197,1000,22.34
ART-1387-NAV-S,ART-1387,Graphic Tee,Navy Blue,S,175,1000,24.93
ART-1387-NAV-M,ART-1387,Graphic Tee,Navy Blue,M,165,1000,22.38
ART-1387-NAV-L,ART-1387,Graphic Tee,Navy Blue,L,177,1000,42.33
ART-1387-NAV-XL,ART-1387,Graphic Tee,Navy Blue,XL,109,1000,15.91
ART-1387-OLI-XS,ART-1387,Graphic Tee,Olive Green,XS,137,1000,17.54
ART-1387-OLI-S,ART-1387,Graphic Tee,Olive Green,S,131,1000,23.29
ART-1387-OLI-M,ART-1387,Graphic Tee,Olive Green,M,106,1000,36.33
ART-1387-OLI-L,ART-1387,Graphic Tee,Olive Green,L,133,1000,17.24
ART-1387-OLI-XL,ART-1387,Graphic Tee,Olive Green,XL,101,1000,44.45
ART-1388-MID-XS,ART-1388,Graphic Tee,Midnight Black,XS,199,1000,40.56
ART-1388-MID-S,ART-1388,Graphic Tee,Midnight Black,S,121,1000,20.86
ART-1388-MID-M,ART-1388,Graphic Tee,Midnight Black,M,100,1000,23.03
ART-1388-MID-L,ART-1388,Graphic Tee,Midnight Black,L,178,1000,25.9
ART-1388-MID-XL,ART-1388,Graphic Tee,Midnight Black,XL,154,1000,38.22
ART-1388-CLA-XS,ART-1388,Graphic Tee,Classic White,XS,107,1000,30.65
ART-1388-CLA-S,ART-1388,Graphic Tee,Classic White,S,155,1000,33.35
ART-1388-CLA-M,ART-1388,Graphic Tee,Classic White,M,124,1000,41.07
ART-1388-CLA-L,ART-1388,Graphic Tee,Classic White,L,155,1000,31.27
ART-1388-CLA-XL,ART-1388,Graphic Tee,Classic White,XL,148,1000,19.83
ART-1388-NAV-XS,ART-1388,Graphic Tee,Navy Blue,XS,150,1000,24.67
ART-1388-NAV-S,ART-1388,Graphic Tee,Navy Blue,S,169,1000,22.27
ART-1388-NAV-M,ART-1388,Graphic Tee,Navy Blue,M,118,1000,24.18
ART-1388-NAV-L,ART-1388,Graphic Tee,Navy Blue,L,198,1000,20.21
ART-1388-NAV-XL,ART-1388,Graphic Tee,Navy Blue,XL,153,1000,44.35
ART-1388-OLI-XS,ART-1388,Graphic Tee,Olive Green,XS,198,1000,26.49
ART-1388-OLI-S,ART-1388,Graphic Tee,Olive Green,S,189,1000,19.88
ART-1388-OLI-M,ART-1388,Graphic Tee,Olive Green,M,184,1000,35.41
ART-1388-OLI-L,ART-1388,Graphic Tee,Olive Green,L,185,1000,16.08
ART-1388-OLI-XL,ART-1388,Graphic Tee,Olive Green,XL,108,1000,14.93
ART-1389-MID-XS,ART-1389,Slim Fit Denim,Midnight Black,XS,139,1000,35.52
ART-1389-MID-S,ART-1389,Slim Fit Denim,Midnight Black,S,160,1000,25.28
ART-1389-MID-M,ART-1389,Slim Fit Denim,Midnight Black,M,115,1000,26.45
ART-1389-MID-L,ART-1389,Slim Fit Denim,Midnight Black,L,115,1000,19.14
ART-1389-MID-XL,ART-1389,Slim Fit Denim,Midnight Black,XL,181,1000,15.94
ART-1389-CLA-XS,ART-1389,Slim Fit Denim,Classic White,XS,192,1000,37.73
ART-1389-CLA-S,ART-1389,Slim Fit Denim,Classic White,S,183,1000,27.92
ART-1389-CLA-M,ART-1389,Slim Fit Denim,Classic White,M,193,1000,43.77
ART-1389-CLA-L,ART-1389,Slim Fit Denim,Classic White,L,170,1000,15.69
ART-1389-CLA-XL,ART-1389,Slim Fit Denim,Classic White,XL,137,1000,40.88
ART-1389-NAV-XS,ART-1389,Slim Fit Denim,Navy Blue,XS,133,1000,22.81
ART-1389-NAV-S,ART-1389,Slim Fit Denim,Navy Blue,S,165,1000,38.01
ART-1389-NAV-M,ART-1389,Slim Fit Denim,Navy Blue,M,143,1000,27.27
ART-1389-NAV-L,ART-1389,Slim Fit Denim,Navy Blue,L,196,1000,41.02
ART-1389-NAV-XL,ART-1389,Slim Fit Denim,Navy Blue,XL,194,1000,13.8
ART-1389-OLI-XS,ART-1389,Slim Fit Denim,Olive Green,XS,194,1000,42.68
ART-1389-OLI-S,ART-1389,Slim Fit Denim,Olive Green,S,197,1000,17.41
ART-1389-OLI-M,ART-1389,Slim Fit Denim,Olive Green,M,140,1000,44.51
ART-1389-OLI-L,ART-1389,Slim Fit Denim,Olive Green,L,101,1000,43.34
ART-1389-OLI-XL,ART-1389,Slim Fit Denim,Olive Green,XL,106,1000,21.19
ART-1390-MID-XS,ART-1390,Slim Fit Denim,Midnight Black,XS,152,1000,39.68
ART-1390-MID-S,ART-1390,Slim Fit Denim,Midnight Black,S,141,1000,38.4
ART-1390-MID-M,ART-1390,Slim Fit Denim,Midnight Black,M,168,1000,25.73
ART-1390-MID-L,ART-1390,Slim Fit Denim,Midnight Black,L,126,1000,24.87
ART-1390-MID-XL,ART-1390,Slim Fit Denim,Midnight Black,XL,156,1000,17.02
ART-1390-CLA-XS,ART-1390,Slim Fit Denim,Classic White,XS,193,1000,14.72
ART-1390-CLA-S,ART-1390,Slim Fit Denim,Classic White,S,110,1000,42.03
ART-1390-CLA-M,ART-1390,Slim Fit Denim,Classic White,M,189,1000,32.15
ART-1390-CLA-L,ART-1390,Slim Fit Denim,Classic White,L,159,1000,13.26
ART-1390-CLA-XL,ART-1390,Slim Fit Denim,Classic White,XL,130,1000,37.53
ART-1390-NAV-XS,ART-1390,Slim Fit Denim,Navy Blue,XS,145,1000,17.72
ART-1390-NAV-S,ART-1390,Slim Fit Denim,Navy Blue,S,117,1000,37.98
ART-1390-NAV-M,ART-1390,Slim Fit Denim,Navy Blue,M,101,1000,12.18
ART-1390-NAV-L,ART-1390,Slim Fit Denim,Navy Blue,L,120,1000,44.02
ART-1390-NAV-XL,ART-1390,Slim Fit Denim,Navy Blue,XL,186,1000,25.86
ART-1390-OLI-XS,ART-1390,Slim Fit Denim,Olive Green,XS,116,1000,16.2
ART-1390-OLI-S,ART-1390,Slim Fit Denim,Olive Green,S,146,1000,17.13
ART-1390-OLI-M,ART-1390,Slim Fit Denim,Olive Green,M,175,1000,39.42
ART-1390-OLI-L,ART-1390,Slim Fit Denim,Olive Green,L,150,1000,15.0
ART-1390-OLI-XL,ART-1390,Slim Fit Denim,Olive Green,XL,136,1000,35.67
ART-1391-MID-XS,ART-1391,Graphic Tee,Midnight Black,XS,156,1000,34.24
ART-1391-MID-S,ART-1391,Graphic Tee,Midnight Black,S,128,1000,29.91
ART-1391-MID-M,ART-1391,Graphic Tee,Midnight Black,M,140,1000,15.0
ART-1391-MID-L,ART-1391,Graphic Tee,Midnight Black,L,182,1000,19.08
ART-1391-MID-XL,ART-1391,Graphic Tee,Midnight Black,XL,196,1000,34.56
ART-1391-CLA-XS,ART-1391,Graphic Tee,Classic White,XS,177,1000,28.34
ART-1391-CLA-S,ART-1391,Graphic Tee,Classic White,S,101,1000,39.38
ART-1391-CLA-M,ART-1391,Graphic Tee,Classic White,M,141,1000,36.03
ART-1391-CLA-L,ART-1391,Graphic Tee,Classic White,L,136,1000,32.45
ART-1391-CLA-XL,ART-1391,Graphic Tee,Classic White,XL,190,1000,27.41
ART-1391-NAV-XS,ART-1391,Graphic Tee,Navy Blue,XS,166,1000,27.15
ART-1391-NAV-S,ART-1391,Graphic Tee,Navy Blue,S,200,1000,23.28
ART-1391-NAV-M,ART-1391,Graphic Tee,Navy Blue,M,157,1000,14.72
ART-1391-NAV-L,ART-1391,Graphic Tee,Navy Blue,L,152,1000,41.44
ART-1391-NAV-XL,ART-1391,Graphic Tee,Navy Blue,XL,191,1000,29.16
ART-1391-OLI-XS,ART-1391,Graphic Tee,Olive Green,XS,180,1000,36.27
ART-1391-OLI-S,ART-1391,Graphic Tee,Olive Green,S,133,1000,17.99
ART-1391-OLI-M,ART-1391,Graphic Tee,Olive Green,M,165,1000,16.75
ART-1391-OLI-L,ART-1391,Graphic Tee,Olive Green,L,134,1000,15.8
ART-1391-OLI-XL,ART-1391,Graphic Tee,Olive Green,XL,128,1000,16.76
ART-1392-MID-XS,ART-1392,Cargo Pants,Midnight Black,XS,110,1000,30.8
ART-1392-MID-S,ART-1392,Cargo Pants,Midnight Black,S,181,1000,16.59
ART-1392-MID-M,ART-1392,Cargo Pants,Midnight Black,M,128,1000,21.03
ART-1392-MID-L,ART-1392,Cargo Pants,Midnight Black,L,103,1000,38.52
ART-1392-MID-XL,ART-1392,Cargo Pants,Midnight Black,XL,101,1000,41.5
ART-1392-CLA-XS,ART-1392,Cargo Pants,Classic White,XS,138,1000,40.44
ART-1392-CLA-S,ART-1392,Cargo Pants,Classic White,S,192,1000,39.71
ART-1392-CLA-M,ART-1392,Cargo Pants,Classic White,M,129,1000,18.99
ART-1392-CLA-L,ART-1392,Cargo Pants,Classic White,L,115,1000,41.81
ART-1392-CLA-XL,ART-1392,Cargo Pants,Classic White,XL,166,1000,19.21
ART-1392-NAV-XS,ART-1392,Cargo Pants,Navy Blue,XS,193,1000,27.35
ART-1392-NAV-S,ART-1392,Cargo Pants,Navy Blue,S,144,1000,30.33
ART-1392-NAV-M,ART-1392,Cargo Pants,Navy Blue,M,167,1000,39.52
ART-1392-NAV-L,ART-1392,Cargo Pants,Navy Blue,L,158,1000,18.05
ART-1392-NAV-XL,ART-1392,Cargo Pants,Navy Blue,XL,178,1000,38.72
ART-1392-OLI-XS,ART-1392,Cargo Pants,Olive Green,XS,168,1000,43.39
ART-1392-OLI-S,ART-1392,Cargo Pants,Olive Green,S,159,1000,23.6
ART-1392-OLI-M,ART-1392,Cargo Pants,Olive Green,M,157,1000,35.29
ART-1392-OLI-L,ART-1392,Cargo Pants,Olive Green,L,127,1000,19.42
ART-1392-OLI-XL,ART-1392,Cargo Pants,Olive Green,XL,174,1000,17.98
ART-1393-MID-XS,ART-1393,Graphic Tee,Midnight Black,XS,118,1000,26.55
ART-1393-MID-S,ART-1393,Graphic Tee,Midnight Black,S,166,1000,37.66
ART-1393-MID-M,ART-1393,Graphic Tee,Midnight Black,M,127,1000,26.28
ART-1393-MID-L,ART-1393,Graphic Tee,Midnight Black,L,172,1000,42.22
ART-1393-MID-XL,ART-1393,Graphic Tee,Midnight Black,XL,170,1000,30.7
ART-1393-CLA-XS,ART-1393,Graphic Tee,Classic White,XS,199,1000,22.51
ART-1393-CLA-S,ART-1393,Graphic Tee,Classic White,S,115,1000,13.37
ART-1393-CLA-M,ART-1393,Graphic Tee,Classic White,M,124,1000,35.86
ART-1393-CLA-L,ART-1393,Graphic Tee,Classic White,L,147,1000,42.97
ART-1393-CLA-XL,ART-1393,Graphic Tee,Classic White,XL,164,1000,44.57
ART-1393-NAV-XS,ART-1393,Graphic Tee,Navy Blue,XS,134,1000,36.51
ART-1393-NAV-S,ART-1393,Graphic Tee,Navy Blue,S,103,1000,24.82
ART-1393-NAV-M,ART-1393,Graphic Tee,Navy Blue,M,130,1000,16.77
ART-1393-NAV-L,ART-1393,Graphic Tee,Navy Blue,L,121,1000,20.22
ART-1393-NAV-XL,ART-1393,Graphic Tee,Navy Blue,XL,128,1000,34.11
ART-1393-OLI-XS,ART-1393,Graphic Tee,Olive Green,XS,130,1000,18.34
ART-1393-OLI-S,ART-1393,Graphic Tee,Olive Green,S,178,1000,25.4
ART-1393-OLI-M,ART-1393,Graphic Tee,Olive Green,M,195,1000,43.33
ART-1393-OLI-L,ART-1393,Graphic Tee,Olive Green,L,191,1000,33.45
ART-1393-OLI-XL,ART-1393,Graphic Tee,Olive Green,XL,150,1000,39.45
ART-1394-MID-XS,ART-1394,Graphic Tee,Midnight Black,XS,104,1000,28.63
ART-1394-MID-S,ART-1394,Graphic Tee,Midnight Black,S,192,1000,31.24
ART-1394-MID-M,ART-1394,Graphic Tee,Midnight Black,M,152,1000,34.44
ART-1394-MID-L,ART-1394,Graphic Tee,Midnight Black,L,179,1000,18.04
ART-1394-MID-XL,ART-1394,Graphic Tee,Midnight Black,XL,135,1000,41.17
ART-1394-CLA-XS,ART-1394,Graphic Tee,Classic White,XS,150,1000,14.62
ART-1394-CLA-S,ART-1394,Graphic Tee,Classic White,S,153,1000,44.73
ART-1394-CLA-M,ART-1394,Graphic Tee,Classic White,M,144,1000,18.86
ART-1394-CLA-L,ART-1394,Graphic Tee,Classic White,L,167,1000,33.56
ART-1394-CLA-XL,ART-1394,Graphic Tee,Classic White,XL,164,1000,33.87
ART-1394-NAV-XS,ART-1394,Graphic Tee,Navy Blue,XS,100,1000,12.1
ART-1394-NAV-S,ART-1394,Graphic Tee,Navy Blue,S,112,1000,17.99
ART-1394-NAV-M,ART-1394,Graphic Tee,Navy Blue,M,127,1000,25.22
ART-1394-NAV-L,ART-1394,Graphic Tee,Navy Blue,L,178,1000,44.28
ART-1394-NAV-XL,ART-1394,Graphic Tee,Navy Blue,XL,113,1000,43.01
ART-1394-OLI-XS,ART-1394,Graphic Tee,Olive Green,XS,135,1000,21.86
ART-1394-OLI-S,ART-1394,Graphic Tee,Olive Green,S,154,1000,33.12
ART-1394-OLI-M,ART-1394,Graphic Tee,Olive Green,M,105,1000,13.86
ART-1394-OLI-L,ART-1394,Graphic Tee,Olive Green,L,198,1000,44.54
ART-1394-OLI-XL,ART-1394,Graphic Tee,Olive Green,XL,110,1000,43.93
ART-1395-MID-XS,ART-1395,Oversized Hoodie,Midnight Black,XS,192,1000,14.64
ART-1395-MID-S,ART-1395,Oversized Hoodie,Midnight Black,S,189,1000,42.99
ART-1395-MID-M,ART-1395,Oversized Hoodie,Midnight Black,M,162,1000,22.46
ART-1395-MID-L,ART-1395,Oversized Hoodie,Midnight Black,L,138,1000,27.61
ART-1395-MID-XL,ART-1395,Oversized Hoodie,Midnight Black,XL,157,1000,27.3
ART-1395-CLA-XS,ART-1395,Oversized Hoodie,Classic White,XS,113,1000,20.31
ART-1395-CLA-S,ART-1395,Oversized Hoodie,Classic White,S,135,1000,15.1
ART-1395-CLA-M,ART-1395,Oversized Hoodie,Classic White,M,106,1000,25.74
ART-1395-CLA-L,ART-1395,Oversized Hoodie,Classic White,L,112,1000,25.45
ART-1395-CLA-XL,ART-1395,Oversized Hoodie,Classic White,XL,145,1000,26.11
